	ID	Predicted_Category
10046	2185	Technology
10047	664	Technology
10048	3180	Technology
10049	11384	Football
10050	13612	Technology
10051	7863	Business
10052	6497	Politics
10053	11199	Technology
10054	4867	Technology
10055	7211	Technology
10056	11926	Technology
10057	3469	Politics
10058	10148	Technology
10059	10582	Technology
10060	2486	Technology
10061	9603	Technology
10062	4395	Technology
10063	14909	Technology
10064	499	Technology
10065	7524	Business
10066	6232	Technology
10067	4037	Technology
10068	11274	Technology
10069	2520	Technology
10070	10877	Technology
10071	1839	Politics
10072	6330	Technology
10073	12379	Business
10074	11146	Football
10075	6008	Business
10076	13800	Technology
10077	3256	Technology
10078	13219	Technology
10079	5050	Technology
10080	10047	Business
10081	10172	Technology
10082	12310	Business
10083	8425	Football
10084	14760	Football
10085	8528	Technology
10086	3834	Football
10087	3510	Football
10088	8008	Football
10089	5546	Football
10090	2066	Football
10091	11671	Football
10092	14578	Football
10093	7278	Football
10094	12126	Football
10095	14646	Football
10096	1272	Football
10097	14208	Football
10098	7882	Football
10099	2513	Football
10100	12905	Football
10101	10622	Football
10102	1146	Football
10103	14998	Football
10104	9231	Football
10105	8243	Football
10106	9486	Football
10107	6836	Football
10108	4170	Football
10109	12173	Football
10110	2408	Football
10111	10678	Football
10112	5070	Football
10113	4342	Football
10114	6569	Football
10115	7558	Football
10116	4739	Football
10117	8325	Football
10118	9578	Football
10119	5803	Football
10120	9147	Football
10121	13468	Football
10122	4039	Football
10123	10070	Football
10124	2769	Football
10125	4795	Football
10126	15319	Football
10127	2078	Football
10128	14654	Football
10129	11140	Football
10130	7308	Football
10131	7708	Football
10132	10170	Football
10133	13221	Football
10134	4452	Football
10135	13943	Football
10136	996	Football
10137	6798	Football
10138	6404	Football
10139	4057	Football
10140	10467	Football
10141	5144	Football
10142	9499	Football
10143	14658	Football
10144	1273	Football
10145	10206	Football
10146	7662	Football
10147	10373	Football
10148	2248	Football
10149	1077	Football
10150	10688	Football
10151	7465	Football
10152	9766	Football
10153	11355	Football
10154	10700	Football
10155	5991	Football
10156	5845	Football
10157	9822	Football
10158	5192	Football
10159	14864	Football
10160	13702	Football
10161	14447	Football
10162	2483	Football
10163	4576	Football
10164	3122	Football
10165	4477	Football
10166	4660	Football
10167	12029	Football
10168	6253	Football
10169	12651	Football
10170	3399	Football
10171	468	Football
10172	7098	Football
10173	9136	Football
10174	2027	Politics
10175	14528	Football
10176	9394	Football
10177	12917	Football
10178	9879	Football
10179	3608	Football
10180	6213	Football
10181	8529	Football
10182	3461	Football
10183	8995	Football
10184	9451	Football
10185	8220	Football
10186	12099	Football
10187	13053	Football
10188	2624	Football
10189	7301	Football
10190	6819	Football
10191	1087	Football
10192	625	Football
10193	15068	Football
10194	1644	Football
10195	10379	Football
10196	4789	Football
10197	4282	Football
10198	7139	Football
10199	14376	Football
10200	7010	Football
10201	3825	Football
10202	14053	Football
10203	13640	Football
10204	3435	Football
10205	7296	Football
10206	14596	Football
10207	11567	Football
10208	6198	Football
10209	10112	Football
10210	14745	Football
10211	9075	Football
10212	5376	Football
10213	10259	Football
10214	5716	Football
10215	1794	Football
10216	629	Football
10217	6191	Football
10218	12201	Football
10219	15142	Football
10220	11787	Football
10221	1590	Football
10222	1435	Football
10223	4004	Football
10224	9605	Football
10225	12760	Football
10226	10846	Football
10227	386	Football
10228	618	Football
10229	13629	Football
10230	10122	Football
10231	7042	Football
10232	3767	Football
10233	4079	Football
10234	13843	Football
10235	13795	Football
10236	13138	Football
10237	13917	Football
10238	6697	Football
10239	11846	Football
10240	1739	Football
10241	13798	Football
10242	10487	Football
10243	11808	Football
10244	10253	Football
10245	3011	Business
10246	10728	Football
10247	832	Football
10248	11086	Technology
10249	14166	Politics
10250	14242	Football
10251	2581	Technology
10252	676	Technology
10253	9370	Politics
10254	8598	Business
10255	14129	Business
10256	10742	Technology
10257	11106	Technology
10258	949	Business
10259	13419	Technology
10260	1477	Football
10261	9925	Technology
10262	2791	Technology
10263	12725	Business
10264	212	Business
10265	3760	Technology
10266	9810	Technology
10267	14590	Business
10268	3315	Technology
10269	14169	Technology
10270	13833	Football
10271	8005	Technology
10272	2990	Business
10273	9937	Business
10274	13818	Technology
10275	1937	Football
10276	13176	Business
10277	10060	Technology
10278	6545	Technology
10279	14418	Technology
10280	8738	Politics
10281	11872	Technology
10282	13260	Technology
10283	1125	Technology
10284	8470	Technology
10285	10650	Technology
10286	10155	Business
10287	10073	Business
10288	9983	Business
10289	9930	Technology
10290	11729	Technology
10291	497	Technology
10292	11864	Business
10293	13952	Technology
10294	1633	Technology
10295	14527	Politics
10296	5207	Technology
10297	5508	Technology
10298	11118	Business
10299	2579	Technology
10300	2567	Technology
10301	5282	Technology
10302	7582	Business
10303	6204	Film
10304	1786	Business
10305	476	Technology
10306	3815	Film
10307	13919	Business
10308	1375	Politics
10309	11101	Business
10310	11208	Film
10311	4221	Technology
10312	6375	Technology
10313	4516	Technology
10314	11693	Film
10315	8574	Business
10316	4231	Film
10317	13883	Film
10318	13596	Film
10319	5498	Business
10320	5532	Film
10321	7977	Film
10322	10325	Film
10323	15270	Film
10324	13630	Film
10325	10554	Film
10326	15280	Business
10327	6033	Film
10328	6205	Film
10329	11021	Film
10330	4417	Football
10331	15318	Film
10332	1961	Film
10333	4697	Film
10334	13605	Film
10335	11318	Film
10336	5862	Film
10337	8273	Film
10338	13099	Film
10339	3133	Film
10340	9463	Film
10341	12027	Film
10342	4017	Film
10343	9979	Film
10344	3955	Film
10345	5655	Film
10346	13784	Film
10347	14600	Film
10348	13700	Business
10349	211	Film
10350	6576	Film
10351	1796	Film
10352	14273	Film
10353	8477	Film
10354	12712	Film
10355	8555	Film
10356	15241	Film
10357	7651	Film
10358	8061	Film
10359	5779	Business
10360	3920	Film
10361	11880	Film
10362	3115	Film
10363	9778	Film
10364	13662	Film
10365	4160	Film
10366	5114	Film
10367	11605	Film
10368	14407	Film
10369	13348	Business
10370	3750	Politics
10371	13638	Film
10372	2003	Film
10373	2077	Film
10374	12889	Film
10375	11874	Film
10376	7683	Film
10377	7567	Film
10378	3206	Film
10379	11491	Film
10380	10945	Film
10381	10993	Film
10382	8944	Film
10383	10864	Film
10384	4389	Film
10385	14908	Film
10386	7245	Technology
10387	10176	Film
10388	15231	Film
10389	179	Film
10390	4080	Film
10391	7723	Football
10392	1202	Film
10393	8180	Film
10394	13790	Film
10395	278	Film
10396	2707	Film
10397	4337	Film
10398	4967	Film
10399	15061	Film
10400	3480	Film
10401	14361	Politics
10402	7660	Film
10403	6129	Film
10404	6767	Film
10405	2088	Film
10406	15001	Film
10407	2795	Football
10408	9472	Business
10409	947	Business
10410	4778	Film
10411	10996	Politics
10412	14523	Business
10413	13159	Business
10414	372	Business
10415	13886	Business
10416	1993	Politics
10417	11924	Business
10418	12175	Business
10419	7173	Politics
10420	6494	Business
10421	4578	Business
10422	7585	Business
10423	14002	Politics
10424	14888	Business
10425	11728	Business
10426	2334	Business
10427	6552	Business
10428	3340	Business
10429	439	Business
10430	1049	Business
10431	7395	Business
10432	9723	Business
10433	9748	Business
10434	2218	Business
10435	5171	Business
10436	445	Business
10437	12091	Business
10438	2344	Business
10439	11248	Politics
10440	2767	Politics
10441	11505	Business
10442	12958	Business
10443	3181	Technology
10444	1939	Business
10445	15134	Business
10446	7674	Business
10447	2623	Politics
10448	5467	Business
10449	6863	Business
10450	5057	Politics
10451	4612	Business
10452	12775	Football
10453	3875	Football
10454	435	Football
10455	13766	Business
10456	1007	Technology
10457	7910	Technology
10458	991	Football
10459	14367	Politics
10460	2319	Business
10461	10458	Business
10462	8916	Film
10463	812	Business
10464	12304	Business
10465	4486	Business
10466	8451	Politics
10467	9989	Politics
10468	1983	Politics
10469	4026	Technology
10470	12756	Film
10471	6294	Technology
10472	6737	Technology
10473	12485	Technology
10474	11987	Football
10475	8974	Football
10476	2236	Football
10477	15169	Football
10478	4308	Football
10479	5094	Football
10480	11482	Technology
10481	8232	Technology
10482	5665	Football
10483	981	Football
10484	11558	Football
10485	1135	Football
10486	2126	Film
10487	10777	Football
10488	3098	Football
10489	2363	Football
10490	1393	Football
10491	2438	Football
10492	1344	Football
10493	3818	Football
10494	2518	Football
10495	12822	Football
10496	883	Football
10497	10297	Football
10498	11343	Football
10499	6869	Football
10500	1820	Technology
10501	4025	Business
10502	2025	Business
10503	9085	Football
10504	6975	Business
10505	7961	Technology
10506	12680	Film
10507	6326	Film
10508	7520	Film
10509	1932	Film
10510	11004	Business
10511	4318	Business
10512	8600	Business
10513	7888	Business
10514	8026	Business
10515	702	Business
10516	5239	Politics
10517	4929	Politics
10518	4737	Politics
10519	7019	Politics
10520	352	Business
10521	11862	Football
10522	13367	Politics
10523	11763	Football
10524	14340	Politics
10525	10455	Technology
10526	5024	Film
10527	2711	Film
10528	3228	Technology
10529	12312	Technology
10530	1179	Film
10531	480	Film
10532	8147	Film
10533	8249	Technology
10534	13202	Film
10535	13281	Film
10536	2540	Film
10537	15046	Technology
10538	9323	Business
10539	8070	Technology
10540	241	Film
10541	581	Film
10542	7005	Film
10543	10314	Business
10544	5061	Business
10545	3231	Business
10546	7614	Business
10547	7744	Politics
10548	1165	Politics
10549	1995	Politics
10550	6739	Business
10551	8084	Business
10552	2593	Business
10553	4668	Film
10554	9177	Politics
10555	2847	Business
10556	7025	Business
10557	6587	Business
10558	12158	Business
10559	5729	Business
10560	7972	Business
10561	3504	Business
10562	12456	Politics
10563	2251	Business
10564	14875	Business
10565	10975	Business
10566	3870	Business
10567	2327	Politics
10568	7758	Politics
10569	10322	Business
10570	5684	Business
10571	61	Politics
10572	6303	Business
10573	14772	Business
10574	8998	Business
10575	11028	Business
10576	5370	Business
10577	4846	Business
10578	4868	Business
10579	8247	Business
10580	8151	Business
10581	13665	Business
10582	4779	Business
10583	264	Business
10584	7518	Business
10585	5759	Business
10586	4922	Business
10587	3071	Business
10588	5150	Business
10589	3817	Business
10590	1297	Politics
10591	13674	Business
10592	4450	Business
10593	532	Business
10594	13973	Politics
10595	8311	Business
10596	13615	Business
10597	8200	Business
10598	10798	Business
10599	1474	Business
10600	117	Business
10601	9853	Film
10602	9809	Business
10603	2689	Business
10604	2744	Business
10605	8901	Football
10606	11548	Technology
10607	1930	Business
10608	11282	Business
10609	11770	Business
10610	13224	Politics
10611	14678	Business
10612	13980	Business
10613	11732	Film
10614	2572	Business
10615	6617	Technology
10616	460	Technology
10617	6308	Politics
10618	453	Politics
10619	763	Football
10620	5279	Technology
10621	7077	Technology
10622	15043	Technology
10623	15207	Technology
10624	12004	Football
10625	13320	Business
10626	4193	Football
10627	1132	Football
10628	13922	Business
10629	6175	Business
10630	145	Football
10631	14573	Film
10632	4980	Business
10633	1936	Business
10634	6103	Business
10635	14970	Business
10636	6647	Technology
10637	2992	Technology
10638	6155	Football
10639	6547	Business
10640	14139	Technology
10641	1659	Business
10642	4879	Business
10643	9591	Technology
10644	7667	Business
10645	5343	Business
10646	9644	Technology
10647	12737	Technology
10648	8119	Film
10649	11786	Technology
10650	6240	Politics
10651	11664	Politics
10652	7517	Technology
10653	9413	Technology
10654	2758	Technology
10655	7407	Politics
10656	7652	Technology
10657	6875	Business
10658	9575	Politics
10659	3443	Technology
10660	7326	Business
10661	5984	Politics
10662	1929	Politics
10663	15176	Politics
10664	6948	Politics
10665	3057	Politics
10666	2980	Politics
10667	5170	Politics
10668	2364	Film
10669	13385	Business
10670	2786	Film
10671	14235	Film
10672	8002	Business
10673	2017	Business
10674	9185	Technology
10675	348	Business
10676	13950	Business
10677	207	Football
10678	12915	Football
10679	3891	Film
10680	1001	Film
10681	9828	Film
10682	4171	Film
10683	4175	Politics
10684	88	Football
10685	5588	Business
10686	4762	Football
10687	6437	Football
10688	13637	Football
10689	11111	Business
10690	6151	Business
10691	8006	Business
10692	3292	Business
10693	2094	Film
10694	7231	Business
10695	14920	Business
10696	11105	Politics
10697	11800	Politics
10698	742	Football
10699	5747	Business
10700	1168	Politics
10701	12324	Politics
10702	10036	Technology
10703	4952	Technology
10704	2292	Business
10705	14844	Football
10706	1241	Politics
10707	3814	Business
10708	8909	Politics
10709	5005	Business
10710	3899	Politics
10711	12650	Politics
10712	723	Politics
10713	6461	Politics
10714	7008	Politics
10715	4120	Politics
10716	7598	Football
10717	15073	Football
10718	6010	Politics
10719	13027	Politics
10720	3404	Politics
10721	2389	Politics
10722	1898	Politics
10723	6817	Politics
10724	1582	Politics
10725	4904	Business
10726	2256	Politics
10727	14250	Politics
10728	14318	Business
10729	6376	Business
10730	9617	Politics
10731	1410	Politics
10732	1836	Politics
10733	12570	Business
10734	5386	Business
10735	14117	Politics
10736	12209	Business
10737	6957	Politics
10738	2710	Politics
10739	15247	Film
10740	14575	Politics
10741	11415	Politics
10742	2903	Politics
10743	14515	Politics
10744	7906	Politics
10745	8754	Politics
10746	3455	Politics
10747	13587	Politics
10748	597	Politics
10749	14462	Politics
10750	8578	Politics
10751	3287	Business
10752	12113	Politics
10753	2724	Politics
10754	5632	Politics
10755	11296	Politics
10756	2830	Politics
10757	8522	Politics
10758	8274	Politics
10759	10023	Politics
10760	12056	Politics
10761	4638	Politics
10762	6906	Politics
10763	10724	Politics
10764	6886	Politics
10765	2458	Politics
10766	5907	Football
10767	12536	Business
10768	12706	Politics
10769	1232	Politics
10770	2695	Football
10771	13081	Politics
10772	6245	Politics
10773	416	Politics
10774	13545	Politics
10775	11896	Business
10776	14344	Football
10777	7545	Football
10778	5735	Politics
10779	8634	Business
10780	14409	Politics
10781	4633	Politics
10782	6995	Politics
10783	15168	Politics
10784	10603	Business
10785	3219	Politics
10786	6222	Business
10787	15077	Politics
10788	8688	Politics
10789	3778	Business
10790	3531	Politics
10791	14951	Business
10792	13737	Politics
10793	7309	Business
10794	9999	Business
10795	13619	Politics
10796	6158	Business
10797	13498	Politics
10798	1339	Politics
10799	13806	Politics
10800	10347	Business
10801	7217	Business
10802	15080	Business
10803	6190	Business
10804	6741	Business
10805	1293	Business
10806	14924	Business
10807	15262	Business
10808	8163	Politics
10809	7140	Business
10810	8882	Politics
10811	7365	Business
10812	69	Business
10813	5844	Business
10814	4948	Business
10815	9005	Business
10816	9924	Business
10817	3174	Business
10818	14125	Business
10819	15194	Business
10820	7561	Politics
10821	5951	Politics
10822	5388	Politics
10823	11442	Business
10824	13240	Business
10825	11155	Business
10826	2114	Politics
10827	5147	Business
10828	1384	Business
10829	9914	Business
10830	10786	Business
10831	6363	Politics
10832	2001	Business
10833	14820	Business
10834	6097	Politics
10835	12762	Politics
10836	10255	Politics
10837	14761	Business
10838	13728	Politics
